GO_ID	Gene_ID
GO:0005623	423567
GO:0005623	423612
GO:0005623	423625
GO:0005623	423644
GO:0005623	423661
GO:0005623	423667
GO:0005623	423668
GO:0005623	423669
GO:0005623	423688
GO:0005623	423694
GO:0005623	423697
GO:0005623	423704
GO:0005623	423727
GO:0005623	423733
GO:0005623	423736
GO:0005623	423787
GO:0005623	423815
GO:0005623	423839
GO:0005623	423845
GO:0005623	423846
GO:0005623	423871
GO:0005623	423894
GO:0005623	423902
GO:0005623	423903
GO:0005623	423933
GO:0005623	423970
GO:0005623	423977
GO:0005623	423979
GO:0005623	423992
GO:0005623	424059
GO:0005623	424073
GO:0005623	424084
GO:0005623	424123
GO:0005623	424139
GO:0005623	424144
GO:0005623	424195
GO:0005623	424206
GO:0005623	424216
GO:0005623	424226
GO:0005623	424243
GO:0005623	424276
GO:0005623	424277
GO:0005623	424303
GO:0005623	424311
GO:0005623	424316
GO:0005623	424317
GO:0005623	424356
GO:0005623	424377
GO:0005623	424390
GO:0005623	424413
GO:0005623	424429
GO:0005623	424431
GO:0005623	424438
GO:0005623	424464
GO:0005623	424471
GO:0005623	424482
GO:0005623	424496
GO:0005623	424512
GO:0005623	424522
GO:0005623	424573
GO:0005623	424597
GO:0005623	424598
GO:0005623	424599
GO:0005623	424611
GO:0005623	424671
GO:0005623	424673
GO:0005623	424675
GO:0005623	424689
GO:0005623	424699
GO:0005623	424702
GO:0005623	424707
GO:0005623	424717
GO:0005623	424726
GO:0005623	424738
GO:0005623	424756
GO:0005623	424758
GO:0005623	424770
GO:0005623	424779
GO:0005623	424817
GO:0005623	424869
GO:0005623	424873
GO:0005623	424880
GO:0005623	424891
GO:0005623	424895
GO:0005623	424897
GO:0005623	424900
GO:0005623	424901
GO:0005623	424912
GO:0005623	424921
GO:0005623	424926
GO:0005623	424940
GO:0005623	424963
GO:0005623	424993
GO:0005623	425002
GO:0005623	425003
GO:0005623	425013
GO:0005623	425033
GO:0005623	425041
GO:0005623	425042
GO:0005623	425053
GO:0005623	425059
GO:0005623	425061
GO:0005623	425070
GO:0005623	425073
GO:0005623	425087
GO:0005623	425091
GO:0005623	425096
GO:0005623	425108
GO:0005623	425210
GO:0005623	425213
GO:0005623	425256
GO:0005623	425389
GO:0005623	425416
GO:0005623	425457
GO:0005623	425542
GO:0005623	425543
GO:0005623	425619
GO:0005623	425626
GO:0005623	425805
GO:0005623	425909
GO:0005623	426024
GO:0005623	426048
GO:0005623	426074
GO:0005623	426089
GO:0005623	426108
GO:0005623	426109
GO:0005623	426116
GO:0005623	426117
GO:0005623	426126
GO:0005623	426134
GO:0005623	426152
GO:0005623	426238
GO:0005623	426314
GO:0005623	426356
GO:0005623	426361
GO:0005623	426381
GO:0005623	426384
GO:0005623	426493
GO:0005623	426495
GO:0005623	426516
GO:0005623	426529
GO:0005623	426544
GO:0005623	426563
GO:0005623	426617
GO:0005623	426667
GO:0005623	426673
GO:0005623	426765
GO:0005623	426787
GO:0005623	426843
GO:0005623	426883
GO:0005623	426887
GO:0005623	426918
GO:0005623	426925
GO:0005623	426942
GO:0005623	426961
GO:0005623	426988
GO:0005623	427034
GO:0005623	427109
GO:0005623	427124
GO:0005623	427127
GO:0005623	427156
GO:0005623	427162
GO:0005623	427173
GO:0005623	427243
GO:0005623	427252
GO:0005623	427256
GO:0005623	427258
GO:0005623	427272
GO:0005623	427293
GO:0005623	427307
GO:0005623	427308
GO:0005623	427310
GO:0005623	427317
GO:0005623	427331
GO:0005623	427377
GO:0005623	427379
GO:0005623	427384
GO:0005623	427396
GO:0005623	427425
GO:0005623	427460
GO:0005623	427461
GO:0005623	427463
GO:0005623	427466
GO:0005623	427490
GO:0005623	427548
GO:0005623	427562
GO:0005623	427564
GO:0005623	427642
GO:0005623	427651
GO:0005623	427662
GO:0005623	427663
GO:0005623	427672
GO:0005623	427694
GO:0005623	427695
GO:0005623	427754
GO:0005623	427781
GO:0005623	427788
GO:0005623	427820
GO:0005623	427841
GO:0005623	427850
GO:0005623	427864
GO:0005623	427881
GO:0005623	427882
GO:0005623	427886
GO:0005623	427887
GO:0005623	427892
GO:0005623	427896
GO:0005623	427913
GO:0005623	427918
GO:0005623	427955
GO:0005623	427978
GO:0005623	428081
GO:0005623	428084
GO:0005623	428099
GO:0005623	428181
GO:0005623	428206
GO:0005623	428216
GO:0005623	428246
GO:0005623	428248
GO:0005623	428249
GO:0005623	428251
GO:0005623	428253
GO:0005623	428266
GO:0005623	428269
GO:0005623	428281
GO:0005623	428324
GO:0005623	428352
GO:0005623	428374
GO:0005623	428389
GO:0005623	428442
GO:0005623	428445
GO:0005623	428446
GO:0005623	428537
GO:0005623	428552
GO:0005623	428579
GO:0005623	428583
GO:0005623	428607
GO:0005623	428612
GO:0005623	428673
GO:0005623	428748
GO:0005623	428772
GO:0005623	428806
GO:0005623	428820
GO:0005623	428826
GO:0005623	428829
GO:0005623	428830
GO:0005623	428831
GO:0005623	428860
GO:0005623	428878
GO:0005623	428927
GO:0005623	428969
GO:0005623	429007
GO:0005623	429035
GO:0005623	429055
GO:0005623	429062
GO:0005623	429074
GO:0005623	429100
GO:0005623	429118
GO:0005623	429148
GO:0005623	429151
GO:0005623	429172
GO:0005623	429199
GO:0005623	429208
GO:0005623	429380
GO:0005623	429484
GO:0005623	429492
GO:0005623	429960
GO:0005623	430102
GO:0005623	430492
GO:0005623	430628
GO:0005623	430661
GO:0005623	430689
GO:0005623	430764
GO:0005623	430767
GO:0005623	430882
GO:0005623	430889
GO:0005623	431043
GO:0005623	431184
GO:0005623	431324
GO:0005623	431325
GO:0005623	431542
GO:0005623	431605
GO:0005623	431608
GO:0005623	431669
GO:0005623	432370
GO:0005623	493647
GO:0005623	497270
GO:0005623	552895
GO:0005623	693246
GO:0005623	693248
GO:0005623	693250
GO:0005623	693254
GO:0005623	723780
GO:0005623	751791
GO:0005623	768673
GO:0005623	768675
GO:0005623	768680
GO:0005623	768824
GO:0005623	768853
GO:0005623	768866
GO:0005623	768990
GO:0005623	769014
GO:0005623	769021
GO:0005623	769269
GO:0005623	769355
GO:0005623	769457
GO:0005623	769489
GO:0005623	769547
GO:0005623	769677
GO:0005623	769693
GO:0005623	769754
GO:0005623	769780
GO:0005623	769981
GO:0005623	770005
GO:0005623	770125
GO:0005623	770134
GO:0005623	770159
GO:0005623	770217
GO:0005623	770225
GO:0005623	770246
GO:0005623	770363
GO:0005623	770531
GO:0005623	770553
GO:0005623	770561
GO:0005623	770573
GO:0005623	770790
GO:0005623	770817
GO:0005623	770846
GO:0005623	771008
GO:0005623	771027
GO:0005623	771113
GO:0005623	771124
GO:0005623	771214
GO:0005623	771246
GO:0005623	771253
GO:0005623	771417
GO:0005623	771456
GO:0005623	771920
GO:0005623	771927
GO:0005623	772074
GO:0005623	772196
GO:0005623	772264
GO:0005623	772313
GO:0005623	776034
GO:0005623	776036
GO:0005623	776775
GO:0005623	776816
GO:0005623	777014
GO:0005623	777548
GO:0005623	777552
GO:0005623	777583
GO:0005623	807635
GO:0005623	807636
GO:0005623	807637
GO:0005623	807638
GO:0005623	807639
GO:0005623	807640
GO:0005623	807641
GO:0005623	807642
GO:0005623	807643
GO:0005623	807644
GO:0005623	807645
GO:0005623	807646
GO:0005623	807647
GO:0005623	100113359
GO:0005623	100272166
GO:0005623	100310814
GO:0005623	100529061
GO:0005623	100538349
GO:0005623	100677794
GO:0005623	100857237
GO:0005623	100857247
GO:0005623	100857323
GO:0005623	100857564
GO:0005623	100857742
GO:0005623	100857765
GO:0005623	100857929
GO:0005623	100857997
GO:0005623	100858343
GO:0005623	100858354
GO:0005623	100858404
GO:0005623	100858412
GO:0005623	100858483
GO:0005623	100858676
GO:0005623	100859133
GO:0005623	100859138
GO:0005623	100859435
GO:0005623	100859604
GO:0005623	100859605
GO:0005623	100859720
GO:0005623	100859748
GO:0005623	100859762
GO:0005623	100873151
GO:0005623	100996929
GO:0005623	101749182
GO:0005623	101749776
GO:0005623	101750199
GO:0005623	101750316
GO:0005623	101750922
GO:0005623	101751277
GO:0005623	101752009
GO:0005623	101752182
GO:0005623	107049060
GO:0005623	107050352
GO:0005623	107050548
GO:0005623	107051027
GO:0005623	107052125
GO:0005623	107055370
GO:0005623	107055404
GO:0005634	373854
GO:0005634	373893
GO:0005634	373905
GO:0005634	373921
GO:0005634	373922
GO:0005634	373923
GO:0005634	373925
GO:0005634	373930
GO:0005634	373931
GO:0005634	373934
GO:0005634	373936
GO:0005634	373940
GO:0005634	373941
GO:0005634	373943
GO:0005634	373951
GO:0005634	373954
GO:0005634	373961
GO:0005634	373963
GO:0005634	373969
GO:0005634	373974
GO:0005634	373977
GO:0005634	373984
GO:0005634	373988
GO:0005634	373991
GO:0005634	374004
GO:0005634	374012
GO:0005634	374014
GO:0005634	374017
GO:0005634	374019
GO:0005634	374047
GO:0005634	374048
GO:0005634	374050
GO:0005634	374071
GO:0005634	374074
GO:0005634	374075
GO:0005634	374079
GO:0005634	374092
GO:0005634	374093
GO:0005634	374096
GO:0005634	374101
GO:0005634	374103
GO:0005634	374111
GO:0005634	374115
GO:0005634	374116
GO:0005634	374123
GO:0005634	374125
GO:0005634	374131
GO:0005634	374140
GO:0005634	374146
GO:0005634	374148
GO:0005634	374161
GO:0005634	374177
GO:0005634	374188
GO:0005634	374191
GO:0005634	374193
GO:0005634	374195
GO:0005634	374197
GO:0005634	374199
GO:0005634	374201
GO:0005634	374202
GO:0005634	374204
GO:0005634	374207
GO:0005634	374215
GO:0005634	374224
GO:0005634	374226
GO:0005634	374236
GO:0005634	374240
GO:0005634	374246
GO:0005634	374260
GO:0005634	378424
GO:0005634	378781
GO:0005634	378786
GO:0005634	378891
GO:0005634	378900
GO:0005634	378905
GO:0005634	378926
GO:0005634	386572
GO:0005634	386574
GO:0005634	386575
GO:0005634	386579
GO:0005634	386582
GO:0005634	386585
GO:0005634	386586
GO:0005634	386747
GO:0005634	395093
GO:0005634	395120
GO:0005634	395122
GO:0005634	395124
GO:0005634	395126
GO:0005634	395132
GO:0005634	395133
GO:0005634	395134
GO:0005634	395135
GO:0005634	395150
GO:0005634	395164
GO:0005634	395173
GO:0005634	395181
GO:0005634	395183
GO:0005634	395204
GO:0005634	395207
GO:0005634	395208
GO:0005634	395213
GO:0005634	395228
GO:0005634	395231
GO:0005634	395241
GO:0005634	395245
GO:0005634	395249
GO:0005634	395250
GO:0005634	395269
GO:0005634	395271
GO:0005634	395277
GO:0005634	395290
GO:0005634	395298
GO:0005634	395302
GO:0005634	395307
GO:0005634	395313
GO:0005634	395316
GO:0005634	395318
GO:0005634	395320
GO:0005634	395326
GO:0005634	395327
GO:0005634	395328
GO:0005634	395344
GO:0005634	395348
GO:0005634	395351
GO:0005634	395352
GO:0005634	395365
GO:0005634	395376
GO:0005634	395377
GO:0005634	395388
GO:0005634	395390
GO:0005634	395396
GO:0005634	395397
GO:0005634	395400
GO:0005634	395411
GO:0005634	395417
GO:0005634	395419
GO:0005634	395433
GO:0005634	395444
GO:0005634	395449
GO:0005634	395465
GO:0005634	395480
GO:0005634	395483
GO:0005634	395487
GO:0005634	395499
GO:0005634	395502
GO:0005634	395506
GO:0005634	395517
GO:0005634	395518
GO:0005634	395519
GO:0005634	395521
GO:0005634	395526
GO:0005634	395536
GO:0005634	395537
GO:0005634	395542
GO:0005634	395555
GO:0005634	395557
GO:0005634	395570
GO:0005634	395573
GO:0005634	395575
GO:0005634	395582
GO:0005634	395598
GO:0005634	395627
GO:0005634	395631
GO:0005634	395633
GO:0005634	395635
GO:0005634	395642
GO:0005634	395643
GO:0005634	395645
GO:0005634	395646
GO:0005634	395656
GO:0005634	395658
GO:0005634	395659
GO:0005634	395668
GO:0005634	395670
GO:0005634	395679
GO:0005634	395702
GO:0005634	395711
GO:0005634	395715
GO:0005634	395716
GO:0005634	395717
GO:0005634	395718
GO:0005634	395724
GO:0005634	395725
GO:0005634	395727
GO:0005634	395729
GO:0005634	395737
GO:0005634	395740
GO:0005634	395746
GO:0005634	395754
GO:0005634	395765
GO:0005634	395767
GO:0005634	395782
GO:0005634	395788
GO:0005634	395792
GO:0005634	395793
GO:0005634	395794
GO:0005634	395796
GO:0005634	395802
GO:0005634	395804
GO:0005634	395807
GO:0005634	395810
GO:0005634	395811
GO:0005634	395812
GO:0005634	395813
GO:0005634	395815
GO:0005634	395823
GO:0005634	395835
GO:0005634	395838
GO:0005634	395843
GO:0005634	395849
GO:0005634	395853
GO:0005634	395858
GO:0005634	395862
GO:0005634	395864
GO:0005634	395867
GO:0005634	395868
GO:0005634	395869
GO:0005634	395874
GO:0005634	395881
GO:0005634	395900
GO:0005634	395904
GO:0005634	395920
GO:0005634	395924
GO:0005634	395938
GO:0005634	395943
GO:0005634	395950
GO:0005634	395952
GO:0005634	395953
GO:0005634	395955
GO:0005634	395956
GO:0005634	395958
GO:0005634	395959
GO:0005634	395961
GO:0005634	395966
GO:0005634	395974
GO:0005634	395977
GO:0005634	395983
GO:0005634	395988
GO:0005634	395995
GO:0005634	395999
GO:0005634	396003
GO:0005634	396005
GO:0005634	396010
GO:0005634	396011
GO:0005634	396019
GO:0005634	396021
GO:0005634	396024
GO:0005634	396027
GO:0005634	396029
GO:0005634	396033
GO:0005634	396035
GO:0005634	396045
GO:0005634	396055
GO:0005634	396070
GO:0005634	396073
GO:0005634	396074
GO:0005634	396075
GO:0005634	396082
GO:0005634	396085
GO:0005634	396086
GO:0005634	396089
GO:0005634	396094
GO:0005634	396096
GO:0005634	396099
GO:0005634	396103
GO:0005634	396104
GO:0005634	396105
GO:0005634	396109
GO:0005634	396110
GO:0005634	396115
GO:0005634	396128
GO:0005634	396142
GO:0005634	396146
GO:0005634	396147
GO:0005634	396148
GO:0005634	396156
GO:0005634	396158
GO:0005634	396164
GO:0005634	396167
GO:0005634	396171
GO:0005634	396172
GO:0005634	396176
GO:0005634	396178
GO:0005634	396180
GO:0005634	396182
GO:0005634	396185
GO:0005634	396186
GO:0005634	396188
GO:0005634	396193
GO:0005634	396194
GO:0005634	396195
GO:0005634	396198
GO:0005634	396199
GO:0005634	396200
GO:0005634	396201
GO:0005634	396203
GO:0005634	396205
GO:0005634	396207
GO:0005634	396208
GO:0005634	396209
GO:0005634	396210
GO:0005634	396212
GO:0005634	396222
GO:0005634	396223
GO:0005634	396224
GO:0005634	396227
GO:0005634	396230
GO:0005634	396231
GO:0005634	396232
GO:0005634	396233
GO:0005634	396235
GO:0005634	396239
GO:0005634	396244
GO:0005634	396245
GO:0005634	396247
GO:0005634	396250
GO:0005634	396251
GO:0005634	396252
GO:0005634	396255
GO:0005634	396258
GO:0005634	396266
GO:0005634	396270
GO:0005634	396273
GO:0005634	396274
GO:0005634	396281
GO:0005634	396282
GO:0005634	396285
GO:0005634	396295
GO:0005634	396297
GO:0005634	396298
GO:0005634	396301
GO:0005634	396303
GO:0005634	396312
GO:0005634	396314
GO:0005634	396318
GO:0005634	396330
GO:0005634	396333
GO:0005634	396334
GO:0005634	396339
GO:0005634	396341
GO:0005634	396342
GO:0005634	396347
GO:0005634	396351
GO:0005634	396353
GO:0005634	396363
GO:0005634	396368
GO:0005634	396381
GO:0005634	396382
GO:0005634	396383
GO:0005634	396384
GO:0005634	396385
GO:0005634	396390
GO:0005634	396391
GO:0005634	396392
GO:0005634	396394
GO:0005634	396397
GO:0005634	396411
GO:0005634	396413
GO:0005634	396415
GO:0005634	396416
GO:0005634	396431
GO:0005634	396437
GO:0005634	396442
GO:0005634	396452
GO:0005634	396459
GO:0005634	396463
GO:0005634	396469
GO:0005634	396482
GO:0005634	396484
GO:0005634	396487
GO:0005634	396493
GO:0005634	396494
GO:0005634	396500
GO:0005634	396509
GO:0005634	396512
GO:0005634	396516
GO:0005634	396519
GO:0005634	396526
GO:0005634	396531
GO:0005634	396541
GO:0005634	396542
GO:0005634	396545
GO:0005634	396546
GO:0005634	402783
GO:0005634	404271
GO:0005634	404538
GO:0005634	404773
GO:0005634	408034
GO:0005634	408039
GO:0005634	408252
GO:0005634	414344
GO:0005634	414740
GO:0005634	414782
GO:0005634	414879
GO:0005634	415328
GO:0005634	415346
GO:0005634	415359
GO:0005634	415400
GO:0005634	415419
GO:0005634	415539
GO:0005634	415540
GO:0005634	415548
GO:0005634	415559
GO:0005634	415577
GO:0005634	415586
GO:0005634	415620
GO:0005634	415626
GO:0005634	415627
GO:0005634	415637
GO:0005634	415654
GO:0005634	415710
GO:0005634	415730
GO:0005634	415739
GO:0005634	415745
GO:0005634	415801
GO:0005634	415817
GO:0005634	415846
GO:0005634	415942
GO:0005634	415944
GO:0005634	415948
GO:0005634	415952
GO:0005634	415965
GO:0005634	416018
GO:0005634	416044
GO:0005634	416092
GO:0005634	416098
GO:0005634	416106
GO:0005634	416157
GO:0005634	416237
GO:0005634	416270
GO:0005634	416319
GO:0005634	416402
GO:0005634	416450
GO:0005634	416481
GO:0005634	416504
GO:0005634	416551
GO:0005634	416628
GO:0005634	416672
GO:0005634	416687
GO:0005634	416704
GO:0005634	416798
GO:0005634	416804
GO:0005634	416842
GO:0005634	416851
GO:0005634	416862
GO:0005634	416909
GO:0005634	416967
GO:0005634	417019
GO:0005634	417044
GO:0005634	417105
GO:0005634	417159
GO:0005634	417197
GO:0005634	417226
GO:0005634	417229
GO:0005634	417286
GO:0005634	417319
GO:0005634	417355
GO:0005634	417423
GO:0005634	417477
GO:0005634	417508
GO:0005634	417552
GO:0005634	417554
GO:0005634	417563
GO:0005634	417564
GO:0005634	417640
GO:0005634	417642
GO:0005634	417653
GO:0005634	417656
GO:0005634	417672
GO:0005634	417701
GO:0005634	417728
GO:0005634	417762
GO:0005634	417773
GO:0005634	417776
GO:0005634	417784
GO:0005634	417801
GO:0005634	417839
GO:0005634	417844
GO:0005634	417873
GO:0005634	417947
GO:0005634	417948
GO:0005634	417950
GO:0005634	417954
GO:0005634	417955
GO:0005634	417956
GO:0005634	417957
GO:0005634	417966
GO:0005634	417982
GO:0005634	417987
GO:0005634	418011
GO:0005634	418033
GO:0005634	418092
GO:0005634	418140
GO:0005634	418152
GO:0005634	418175
GO:0005634	418182
GO:0005634	418271
GO:0005634	418281
GO:0005634	418300
GO:0005634	418514
GO:0005634	418546
GO:0005634	418598
GO:0005634	418634
GO:0005634	418675
GO:0005634	418703
GO:0005634	418764
GO:0005634	418765
GO:0005634	418823
GO:0005634	418829
GO:0005634	418894
GO:0005634	418896
GO:0005634	418910
GO:0005634	418955
GO:0005634	418992
GO:0005634	419000
GO:0005634	419053
GO:0005634	419106
GO:0005634	419107
GO:0005634	419115
GO:0005634	419125
GO:0005634	419150
GO:0005634	419169
GO:0005634	419173
GO:0005634	419187
GO:0005634	419235
GO:0005634	419268
GO:0005634	419329
GO:0005634	419410
GO:0005634	419418
GO:0005634	419453
GO:0005634	419493
GO:0005634	419497
GO:0005634	419533
GO:0005634	419535
GO:0005634	419554
GO:0005634	419617
GO:0005634	419626
GO:0005634	419688
GO:0005634	419783
GO:0005634	419872
GO:0005634	419901
GO:0005634	419926
GO:0005634	419929
GO:0005634	419943
GO:0005634	419957
GO:0005634	419959
GO:0005634	419968
GO:0005634	419980
GO:0005634	420017
GO:0005634	420027
GO:0005634	420049
GO:0005634	420087
GO:0005634	420105
GO:0005634	420117
GO:0005634	420263
GO:0005634	420272
GO:0005634	420323
GO:0005634	420332
GO:0005634	420362
GO:0005634	420376
GO:0005634	420420
GO:0005634	420427
GO:0005634	420448
GO:0005634	420487
GO:0005634	420504
GO:0005634	420519
GO:0005634	420599
GO:0005634	420612
GO:0005634	420614
GO:0005634	420617
GO:0005634	420630
GO:0005634	420655
GO:0005634	420669
GO:0005634	420769
GO:0005634	420798
GO:0005634	420834
GO:0005634	420839
GO:0005634	420840
GO:0005634	420846
GO:0005634	420850
GO:0005634	420938
GO:0005634	420953
GO:0005634	420983
GO:0005634	420993
GO:0005634	421007
GO:0005634	421031
GO:0005634	421109
GO:0005634	421135
GO:0005634	421140
GO:0005634	421152
GO:0005634	421168
GO:0005634	421172
GO:0005634	421236
GO:0005634	421267
GO:0005634	421291
GO:0005634	421301
GO:0005634	421314
GO:0005634	421361
GO:0005634	421373
GO:0005634	421374
GO:0005634	421380
GO:0005634	421384
GO:0005634	421412
GO:0005634	421416
GO:0005634	421417
GO:0005634	421481
GO:0005634	421626
GO:0005634	421716
GO:0005634	421717
GO:0005634	421724
GO:0005634	421775
GO:0005634	421786
GO:0005634	421788
GO:0005634	421790
GO:0005634	421791
GO:0005634	421799
GO:0005634	421853
GO:0005634	421911
GO:0005634	421918
GO:0005634	421933
GO:0005634	421948
GO:0005634	421991
GO:0005634	421993
GO:0005634	422014
GO:0005634	422021
GO:0005634	422023
GO:0005634	422043
GO:0005634	422048
GO:0005634	422103
GO:0005634	422169
GO:0005634	422196
GO:0005634	422197
GO:0005634	422214
GO:0005634	422272
GO:0005634	422278
GO:0005634	422312
GO:0005634	422327
GO:0005634	422346
GO:0005634	422365
GO:0005634	422489
GO:0005634	422542
GO:0005634	422548
GO:0005634	422601
GO:0005634	422608
GO:0005634	422684
GO:0005634	422733
GO:0005634	422787
GO:0005634	422792
GO:0005634	422820
GO:0005634	422917
GO:0005634	422984
GO:0005634	423044
GO:0005634	423083
GO:0005634	423116
GO:0005634	423131
GO:0005634	423164
GO:0005634	423165
GO:0005634	423168
GO:0005634	423185
GO:0005634	423211
GO:0005634	423213
GO:0005634	423233
GO:0005634	423249
GO:0005634	423279
GO:0005634	423305
GO:0005634	423320
GO:0005634	423328
GO:0005634	423346
GO:0005634	423399
GO:0005634	423408
GO:0005634	423437
GO:0005634	423442
GO:0005634	423445
GO:0005634	423463
GO:0005634	423504
GO:0005634	423567
GO:0005634	423661
GO:0005634	423669
GO:0005634	423688
GO:0005634	423697
GO:0005634	423727
GO:0005634	423839
GO:0005634	423845
GO:0005634	423894
GO:0005634	423902
GO:0005634	423933
GO:0005634	423977
GO:0005634	423992
GO:0005634	424123
GO:0005634	424139
GO:0005634	424144
GO:0005634	424216
GO:0005634	424226
GO:0005634	424243
GO:0005634	424316
GO:0005634	424356
GO:0005634	424413
GO:0005634	424496
GO:0005634	424512
GO:0005634	424573
GO:0005634	424598
GO:0005634	424611
GO:0005634	424671
GO:0005634	424673
GO:0005634	424689
GO:0005634	424702
GO:0005634	424717
GO:0005634	424726
GO:0005634	424756
GO:0005634	424897
GO:0005634	424912
GO:0005634	424921
GO:0005634	424926
GO:0005634	424963
GO:0005634	425033
GO:0005634	425053
GO:0005634	425070
GO:0005634	425091
GO:0005634	425096
GO:0005634	425416
GO:0005634	425543
GO:0005634	425619
GO:0005634	425909
GO:0005634	426024
GO:0005634	426108
GO:0005634	426109
GO:0005634	426117
GO:0005634	426134
GO:0005634	426152
GO:0005634	426314
GO:0005634	426356
GO:0005634	426361
GO:0005634	426381
GO:0005634	426384
GO:0005634	426493
GO:0005634	426495
GO:0005634	426516
GO:0005634	426529
GO:0005634	426544
GO:0005634	426563
GO:0005634	426617
GO:0005634	426667
GO:0005634	426918
GO:0005634	426925
GO:0005634	426988
GO:0005634	427034
GO:0005634	427109
GO:0005634	427124
GO:0005634	427156
GO:0005634	427162
GO:0005634	427173
GO:0005634	427256
GO:0005634	427310
GO:0005634	427331
GO:0005634	427377
GO:0005634	427379
GO:0005634	427425
GO:0005634	427460
GO:0005634	427694
GO:0005634	427695
GO:0005634	427781
GO:0005634	427864
GO:0005634	427881
GO:0005634	427882
GO:0005634	427886
GO:0005634	427887
GO:0005634	427892
GO:0005634	427896
GO:0005634	427918
GO:0005634	428081
GO:0005634	428181
GO:0005634	428206
GO:0005634	428216
GO:0005634	428246
GO:0005634	428248
GO:0005634	428269
GO:0005634	428281
GO:0005634	428389
GO:0005634	428612
GO:0005634	429055
GO:0005634	429100
GO:0005634	429118
GO:0005634	429148
GO:0005634	429172
GO:0005634	429199
GO:0005634	429484
GO:0005634	430689
GO:0005634	430764
GO:0005634	430767
GO:0005634	430882
GO:0005634	431184
GO:0005634	431605
GO:0005634	431608
GO:0005634	431669
GO:0005634	432370
GO:0005634	493647
GO:0005634	693246
GO:0005634	693248
GO:0005634	693250
GO:0005634	693254
GO:0005634	723780
GO:0005634	768675
GO:0005634	768824
GO:0005634	768866
GO:0005634	769355
GO:0005634	769457
GO:0005634	769489
GO:0005634	769547
GO:0005634	769677
GO:0005634	769693
GO:0005634	769754
GO:0005634	770005
GO:0005634	770125
GO:0005634	770217
GO:0005634	770225
GO:0005634	770531
GO:0005634	770553
GO:0005634	770846
GO:0005634	771008
GO:0005634	771027
GO:0005634	771113
GO:0005634	771124
GO:0005634	771214
GO:0005634	771246
GO:0005634	771253
GO:0005634	771417
GO:0005634	772264
GO:0005634	776034
GO:0005634	776036
GO:0005634	777014
GO:0005634	777548
GO:0005634	100113359
GO:0005634	100272166
GO:0005634	100538349
GO:0005634	100677794
GO:0005634	100857742
GO:0005634	100857765
GO:0005634	100857929
GO:0005634	100857997
GO:0005634	100858354
GO:0005634	100858404
GO:0005634	100858676
GO:0005634	100859133
GO:0005634	100859138
GO:0005634	100859435
GO:0005634	100859748
GO:0005634	100873151
GO:0005634	101749776
GO:0005634	101750316
GO:0005634	101750922
GO:0005634	101751277
GO:0005634	101752182
GO:0005634	107050352
GO:0005634	107050548
GO:0005634	107051027
GO:0005634	107052125
GO:0005634	107055370
GO:0005635	373930
GO:0005635	373951
GO:0005635	373954
GO:0005635	373977
GO:0005635	374193
GO:0005635	374224
GO:0005635	395204
GO:0005635	395290
GO:0005635	395396
GO:0005635	395487
GO:0005635	395725
GO:0005635	395811
GO:0005635	396193
GO:0005635	396222
GO:0005635	396223
GO:0005635	396282
GO:0005635	396285
GO:0005635	396452
GO:0005635	396494
GO:0005635	396545
GO:0005635	415539
GO:0005635	415948
GO:0005635	416798
GO:0005635	417640
GO:0005635	417642
GO:0005635	418271
GO:0005635	419150
GO:0005635	419497
GO:0005635	419535
GO:0005635	420614
GO:0005635	421152
GO:0005635	421481
GO:0005635	421911
GO:0005635	422103
GO:0005635	422312
GO:0005635	422346
GO:0005635	422365
GO:0005635	423845
GO:0005635	423977
GO:0005635	424316
GO:0005635	426925
GO:0005635	428081
GO:0005635	770531
GO:0005635	771253
GO:0005635	776036
GO:0005635	100859748
GO:0005635	107050352
GO:0005637	396222
GO:0005637	396223
GO:0005637	396285
GO:0005637	422365
GO:0005637	423977
GO:0005637	100859748
GO:0005640	373977
GO:0005640	395396
GO:0005640	100859748
GO:0005643	396545
GO:0005643	418271
GO:0005643	420614
GO:0005643	422346
GO:0005643	426925
GO:0005643	428081
GO:0005643	107050352
GO:0005654	373854
GO:0005654	373922
GO:0005654	373930
GO:0005654	373931
GO:0005654	373961
GO:0005654	373984
GO:0005654	374004
GO:0005654	374050
GO:0005654	374115
GO:0005654	374123
GO:0005654	374148
GO:0005654	374177
GO:0005654	374207
GO:0005654	374236
GO:0005654	374246
GO:0005654	374260
GO:0005654	395122
GO:0005654	395124
GO:0005654	395126
GO:0005654	395133
GO:0005654	395134
GO:0005654	395150
GO:0005654	395173
GO:0005654	395207
GO:0005654	395245
GO:0005654	395290
GO:0005654	395298
GO:0005654	395302
GO:0005654	395307
GO:0005654	395327
GO:0005654	395328
GO:0005654	395351
GO:0005654	395352
GO:0005654	395376
GO:0005654	395390
GO:0005654	395411
GO:0005654	395444
GO:0005654	395487
GO:0005654	395506
GO:0005654	395517
GO:0005654	395518
GO:0005654	395555
GO:0005654	395570
GO:0005654	395573
GO:0005654	395598
GO:0005654	395627
GO:0005654	395635
GO:0005654	395656
GO:0005654	395658
GO:0005654	395659
GO:0005654	395668
GO:0005654	395679
GO:0005654	395711
GO:0005654	395715
GO:0005654	395729
GO:0005654	395767
GO:0005654	395796
GO:0005654	395924
GO:0005654	395953
GO:0005654	395958
GO:0005654	395966
